,t,ticks,u,I
0,36840454,745,0,0.55
1,36843730,745,0,0.44
2,36847006,745,0,0.37
3,36850282,745,0,0.33
4,36853558,745,0,0.32
5,36856834,745,0,0.33
6,36860110,745,0,0.31
7,36863386,745,0,0.36
8,36866662,745,0,0.28
9,36869938,745,0,0.27
10,36873214,745,0,0.35
11,36876490,745,0,0.3
12,36879766,745,0,0.37
13,36883042,745,0,0.3
14,36886318,745,0,0.39
15,36889594,745,0,0.32
16,36892870,745,1,0.33
17,36896146,745,1,0.44
18,36899422,745,1,0.43
19,36902698,745,1,0.32
20,36905974,745,1,0.43
21,36909250,745,1,0.34
22,36912526,745,2,0.37
23,36915802,745,2,0.36
24,36919078,745,2,0.44
25,36922354,745,2,0.38
26,36925630,746,2,0.24
27,36928906,746,3,0.32
28,36932182,746,3,0.44
29,36935458,746,3,0.41
30,36938734,747,3,0.33
31,36942010,747,4,0.31
32,36945295,748,4,0.34
33,36948570,749,4,0.41
34,36951846,749,4,0.34
35,36955123,750,5,0.38
36,36958398,752,5,0.32
37,36961674,753,5,0.37
38,36964951,754,6,0.37
39,36968226,756,6,0.36
40,36971511,758,6,0.27
41,36974787,760,7,0.27
42,36978063,762,7,0.44
43,36981339,764,7,0.31
44,36984615,767,8,0.34
45,36987891,770,8,0.31
46,36991167,772,8,0.41
47,36994452,775,9,0.29
48,36997728,779,9,0.48
49,37001004,782,9,0.41
50,37004288,786,10,0.24
51,37007651,790,10,0.36
52,37011014,795,11,0.27
53,37014376,800,11,0.3
54,37017739,805,12,0.35
55,37021102,810,12,0.44
56,37024465,815,12,0.28
57,37027827,821,13,0.3
58,37031190,827,13,0.41
59,37034552,833,14,0.27
60,37037915,840,14,0.34
61,37041278,846,15,0.51
62,37044640,853,15,0.36
63,37048003,860,16,0.46
64,37051366,867,16,0.46
65,37054728,875,17,0.57
66,37058091,883,17,0.47
67,37061454,892,18,0.55
68,37064816,900,18,0.35
69,37068179,909,19,0.39
70,37071542,917,19,0.24
71,37074904,927,20,0.26
72,37078267,936,20,0.27
73,37081630,946,21,0.33
74,37084992,956,21,0.4
75,37088355,966,22,0.4
76,37091718,976,23,0.44
77,37095080,987,23,0.37
78,37098443,998,24,0.26
79,37101806,1009,24,0.3
80,37105255,1021,25,0.37
81,37108704,1034,26,0.61
82,37112154,1046,26,0.17
83,37115603,1059,27,0.36
84,37119052,1073,27,0.54
85,37122502,1086,28,0.44
86,37125951,1100,29,0.33
87,37129401,1114,29,0.33
88,37132850,1128,30,0.58
89,37136299,1143,31,0.3
90,37139748,1159,31,0.34
91,37143207,1174,32,0.38
92,37146664,1190,33,0.37
93,37150114,1206,33,0.54
94,37153565,1222,34,0.4
95,37157021,1239,34,0.21
96,37160470,1256,35,0.32
97,37163920,1273,36,0.47
98,37167369,1291,37,0.5
99,37170818,1309,37,0.23
100,37174268,1328,38,0.26
101,37177717,1347,38,0.46
102,37181166,1365,39,0.46
103,37184624,1385,40,0.37
104,37188074,1405,40,0.24
105,37191523,1425,41,0.39
106,37194973,1446,42,0.43
107,37198422,1467,43,0.18
108,37201871,1488,43,0.24
109,37205320,1509,44,0.43
110,37208770,1531,45,0.56
111,37212219,1553,45,0.17
112,37215669,1575,46,0.25
113,37219118,1599,47,0.61
114,37222567,1621,47,0.48
115,37226016,1645,48,0.13
116,37229466,1669,49,0.24
117,37232915,1694,49,0.52
118,37236364,1718,50,0.28
119,37239814,1743,51,0.19
120,37243263,1768,52,0.38
121,37246712,1794,52,0.58
122,37250162,1820,53,0.37
123,37253620,1847,54,0.35
124,37257069,1874,54,0.31
125,37260518,1901,55,0.57
126,37263968,1929,56,0.44
127,37267417,1956,56,0.15
128,37270866,1985,57,0.46
129,37274316,2013,58,0.52
130,37277765,2042,58,0.42
131,37281214,2071,59,0.13
132,37284664,2101,60,0.35
133,37288113,2131,60,0.57
134,37291571,2161,61,0.49
135,37295020,2192,62,0.23
136,37298478,2223,62,0.19
137,37301928,2255,63,0.36
138,37305377,2286,64,0.47
139,37308827,2319,64,0.35
140,37312276,2351,65,0.16
141,37315725,2384,66,0.32
142,37319174,2417,66,0.4
143,37322624,2450,67,0.54
144,37326082,2484,68,0.19
145,37329531,2518,68,0.27
146,37332980,2553,69,0.57
147,37336430,2587,70,0.35
148,37339879,2623,70,0.08
149,37343337,2658,71,0.13
150,37346795,2694,71,0.26
151,37350244,2730,72,0.48
152,37353694,2767,73,0.37
153,37357143,2803,73,0.25
154,37360592,2841,74,0.45
155,37364050,2878,74,0.41
156,37367500,2916,75,0.43
157,37370949,2954,76,0.4
158,37374407,2992,76,0.34
159,37377856,3031,77,0.29
160,37381323,3070,77,0.26
161,37384772,3110,78,0.46
162,37388231,3149,78,0.48
163,37391681,3189,79,0.49
164,37395129,3229,80,0.31
165,37398579,3270,80,0.43
166,37402028,3311,81,0.48
167,37405477,3352,81,0.38
168,37408928,3394,82,0.3
169,37412384,3435,82,0.23
170,37415834,3477,83,0.48
171,37419292,3520,83,0.37
172,37422741,3562,84,0.41
173,37426191,3605,84,0.33
174,37429640,3648,85,0.55
175,37433098,3691,85,0.51
176,37436556,3735,86,0.35
177,37440024,3780,86,0.39
178,37443489,3824,87,0.42
179,37446956,3869,87,0.48
180,37450414,3914,88,0.36
181,37453872,3959,88,0.24
182,37457330,4004,89,0.44
183,37460788,4050,89,0.48
184,37464246,4096,89,0.45
185,37467704,4142,90,0.36
186,37471162,4188,90,0.35
187,37474620,4235,91,0.39
188,37478080,4282,91,0.23
189,37481545,4329,91,0.34
190,37484994,4376,92,0.35
191,37488461,4424,92,0.27
192,37491918,4472,92,0.38
193,37495376,4519,93,0.45
194,37498826,4567,93,0.42
195,37502284,4616,94,0.4
196,37505733,4664,94,0.36
197,37509191,4713,94,0.35
198,37512649,4762,94,0.5
199,37516107,4811,95,0.25
200,37519565,4860,95,0.37
201,37523014,4909,95,0.41
202,37526473,4959,96,0.51
203,37529939,5009,96,0.38
204,37533389,5059,96,0.4
205,37536846,5109,96,0.35
206,37540304,5159,97,0.42
207,37543754,5209,97,0.37
208,37547220,5259,97,0.31
209,37550670,5310,97,0.4
210,37554119,5361,97,0.32
211,37557577,5411,98,0.4
212,37561035,5462,98,0.38
213,37564485,5513,98,0.31
214,37567934,5564,98,0.37
215,37571383,5615,98,0.27
216,37574833,5667,98,0.43
217,37578299,5718,99,0.37
218,37581748,5770,99,0.41
219,37585206,5822,99,0.32
220,37588656,5873,99,0.38
221,37592105,5925,99,0.3
222,37595563,5977,99,0.42
223,37599021,6029,99,0.41
224,37602479,6081,99,0.32
225,37605937,6133,99,0.51
226,37609388,6185,99,0.31
227,37612845,6237,99,0.42
228,37616302,6289,99,0.33
229,37619752,6342,99,0.36
230,37623210,6394,99,0.3
231,37626659,6446,99,0.39
232,37630108,6498,99,0.37
233,37633558,6550,99,0.35
234,37637007,6602,99,0.39
235,37640456,6655,99,0.4
236,37643906,6707,99,0.4
237,37647355,6759,99,0.38
238,37650813,6811,99,0.37
239,37654271,6863,99,0.29
240,37657720,6916,99,0.3
241,37661170,6968,99,0.35
242,37664619,7020,99,0.32
243,37668077,7072,99,0.28
244,37671526,7124,99,0.36
245,37674976,7176,99,0.39
246,37678425,7228,98,0.35
247,37681874,7280,98,0.44
248,37685333,7332,98,0.38
249,37688782,7384,98,0.26
250,37692231,7436,98,0.47
251,37695680,7488,98,0.39
252,37699130,7539,97,0.34
253,37702579,7591,97,0.34
254,37706037,7642,97,0.31
255,37709495,7694,97,0.31
256,37712953,7745,97,0.26
257,37716411,7796,96,0.41
258,37719869,7848,96,0.4
259,37723327,7899,96,0.37
260,37726785,7950,96,0.4
261,37730243,8001,95,0.37
262,37733701,8051,95,0.34
263,37737168,8102,95,0.38
264,37740626,8152,94,0.42
265,37744086,8203,94,0.38
266,37747550,8253,94,0.46
267,37751008,8303,93,0.36
268,37754475,8353,93,0.38
269,37757933,8403,93,0.32
270,37761382,8453,92,0.28
271,37764840,8502,92,0.3
272,37768300,8551,92,0.39
273,37771756,8600,91,0.54
274,37775215,8649,91,0.3
275,37778672,8697,90,0.51
276,37782130,8746,90,0.41
277,37785588,8793,90,0.42
278,37789046,8842,89,0.46
279,37792506,8889,89,0.4
280,37795954,8936,88,0.3
281,37799412,8984,88,0.3
282,37802870,9031,88,0.42
283,37806328,9078,87,0.4
284,37809795,9124,87,0.39
285,37813252,9171,86,0.19
286,37816702,9217,86,0.45
287,37820151,9263,85,0.5
288,37823601,9308,85,0.34
289,37827050,9353,84,0.45
290,37830499,9398,84,0.37
291,37833950,9443,83,0.39
292,37837398,9488,83,0.37
293,37840858,9532,82,0.24
294,37844314,9576,82,0.12
295,37847772,9619,81,0.46
296,37851230,9663,81,0.34
297,37854679,9706,80,0.5
298,37858128,9748,80,0.3
299,37861578,9791,79,0.24
300,37865027,9833,78,0.46
301,37868477,9875,78,0.44
302,37871926,9917,77,0.43
303,37875384,9958,77,0.28
304,37878833,9999,76,0.44
305,37882300,10040,75,0.37
306,37885837,10081,75,0.45
307,37889380,10122,74,0.32
308,37892916,10163,74,0.37
309,37896452,10203,73,0.37
310,37899988,10243,72,0.4
311,37903525,10283,72,0.26
312,37907061,10322,71,0.43
313,37910597,10361,70,0.35
314,37914132,10400,70,0.49
315,37917668,10438,69,0.35
316,37921204,10476,69,0.32
317,37924741,10514,68,0.4
318,37928285,10551,67,0.15
319,37931821,10587,67,0.41
320,37935358,10624,66,0.28
321,37938893,10660,65,0.45
322,37942438,10696,64,0.55
323,37945974,10731,64,0.63
324,37949512,10766,63,0.32
325,37953054,10801,63,0.26
326,37956592,10835,62,0.46
327,37960135,10869,61,0.25
328,37963671,10903,60,0.39
329,37967207,10936,60,0.49
330,37970743,10968,59,0.32
331,37974279,11001,58,0.33
332,37977815,11033,58,0.3
333,37981351,11065,57,0.4
334,37984887,11096,56,0.27
335,37988423,11127,56,0.53
336,37991959,11157,55,0.24
337,37995495,11187,54,0.46
338,37999031,11217,54,0.09
339,38002576,11246,53,0.64
340,38006112,11275,52,0.13
341,38009648,11304,51,0.58
342,38013184,11332,51,0.25
343,38016720,11360,50,0.43
344,38020256,11388,49,0.37
345,38023792,11415,49,0.35
346,38027328,11442,48,0.38
347,38030864,11468,47,0.34
348,38034400,11494,46,0.35
349,38037946,11520,46,0.3
350,38041480,11545,45,0.51
351,38045017,11570,44,0.19
352,38048552,11594,44,0.7
353,38052088,11618,43,0.22
354,38055633,11642,42,0.35
355,38059169,11665,42,0.24
356,38062705,11688,41,0.32
357,38066241,11711,40,0.46
358,38069777,11733,39,0.36
359,38073313,11755,39,0.46
360,38076849,11777,38,0.32
361,38080385,11798,37,0.4
362,38083921,11818,37,0.27
363,38087457,11839,36,0.41
364,38090993,11859,35,0.29
365,38094529,11878,35,0.46
366,38098065,11898,34,0.21
367,38101601,11917,33,0.48
368,38105137,11935,33,0.3
369,38108673,11954,32,0.54
370,38112209,11972,31,0.2
371,38115754,11989,31,0.33
372,38119298,12006,30,0.48
373,38122834,12023,29,0.17
374,38126370,12040,29,0.62
375,38129907,12055,28,0.24
376,38133442,12071,27,0.71
377,38136978,12087,27,0.05
378,38140523,12102,26,0.3
379,38144059,12117,26,0.27
380,38147595,12131,25,0.3
381,38151131,12145,24,0.3
382,38154667,12159,24,0.25
383,38158212,12172,23,0.67
384,38161748,12185,22,0.29
385,38165284,12198,22,0.3
386,38168820,12211,21,0.28
387,38172356,12223,21,0.47
388,38175892,12234,20,0.29
389,38179428,12246,19,0.48
390,38182964,12257,19,0.27
391,38186500,12268,18,0.39
392,38190036,12278,18,0.33
393,38193572,12289,17,0.35
394,38197108,12299,17,0.24
395,38200644,12308,16,0.31
396,38204188,12318,16,0.53
397,38207725,12327,15,0.32
398,38211261,12336,15,0.51
399,38214796,12344,14,0.37
400,38218341,12352,14,0.44
401,38221886,12360,13,0.31
402,38225422,12368,13,0.21
403,38228958,12375,12,0.61
404,38232503,12382,12,0.39
405,38236038,12389,11,0.33
406,38239575,12396,11,0.28
407,38243110,12402,10,0.32
408,38246655,12408,10,0.22
409,38250191,12414,10,0.46
410,38253727,12420,9,0.62
411,38257176,12425,9,0.31
412,38260626,12430,8,0.41
413,38264084,12435,8,0.39
414,38267533,12439,8,0.41
415,38270982,12444,7,0.41
416,38274440,12448,7,0.27
417,38277899,12452,6,0.35
418,38281356,12455,6,0.36
419,38284806,12459,6,0.44
420,38288255,12462,5,0.35
421,38291704,12465,5,0.34
422,38295154,12468,5,0.34
423,38298603,12471,5,0.29
424,38302052,12474,4,0.37
425,38305502,12476,4,0.42
426,38308951,12478,4,0.32
427,38312409,12480,3,0.36
428,38315858,12482,3,0.38
429,38319316,12484,3,0.34
430,38322766,12486,3,0.36
431,38326215,12487,2,0.34
432,38329664,12488,2,0.23
433,38333114,12489,2,0.27
434,38336563,12490,2,0.37
435,38340013,12491,2,0.27
436,38343462,12491,1,0.4
437,38346911,12492,1,0.27
438,38350360,12492,1,0.3
439,38353810,12492,1,0.44
440,38357259,12492,1,0.5
441,38360709,12492,1,0.28
442,38364158,12492,0,0.3
443,38367607,12492,0,0.28
444,38371056,12492,0,0.37
445,38374506,12492,0,0.49
446,38377955,12492,0,0.38
447,38381404,12492,0,0.34
448,38384854,12492,0,0.38
449,38388303,12492,0,0.37
450,38391752,12492,0,0.38
451,38395202,12492,0,0.37
452,38398651,12492,0,0.36
453,38402100,12492,0,0.46
454,38405550,12492,0,0.28
455,38408999,12492,0,0.42
456,38412457,12492,0,0.33
457,38415906,12492,0,0.34
458,38419356,12492,0,0.33
459,38422805,12492,0,0.43
460,38426254,12492,0,0.41
461,38429704,12492,0,0.43
462,38433153,12492,0,0.3
463,38436602,12492,0,0.3
464,38440052,12492,0,0.45
465,38443501,12492,0,0.26
466,38446950,12492,0,0.22
467,38450400,12492,0,0.27
468,38453849,12492,0,0.36
469,38457298,12492,0,0.37
470,38460748,12492,0,0.34
471,38464197,12492,1,0.31
472,38467646,12492,1,0.44
473,38471096,12492,1,0.43
474,38474545,12492,1,0.16
475,38477994,12492,1,0.52
476,38481452,12492,1,0.39
477,38484902,12492,2,0.38
478,38488351,12492,2,0.37
479,38491800,12493,2,0.37
480,38495250,12493,2,0.41
481,38498699,12493,3,0.41
482,38502148,12493,3,0.34
483,38505598,12494,3,0.51
484,38509047,12495,3,0.24
485,38512496,12495,4,0.3
486,38515946,12496,4,0.41
487,38519395,12497,4,0.25
488,38522853,12498,4,0.54
489,38526311,12499,5,0.5
490,38529761,12501,5,0.33
491,38533210,12502,5,0.38
492,38536659,12504,6,0.51
493,38540109,12506,6,0.42
494,38543558,12509,6,0.37
495,38547007,12511,7,0.25
496,38550457,12514,7,0.4
497,38553906,12517,7,0.41
498,38557355,12520,8,0.3
499,38560804,12523,8,0.42
500,38564254,12526,9,0.34
501,38567703,12530,9,0.53
502,38571152,12534,9,0.38
503,38574602,12538,10,0.34
504,38578138,12543,10,0.48
505,38581674,12548,11,0.37
506,38585218,12553,11,0.58
507,38588754,12558,12,0.28
508,38592299,12564,12,0.33
509,38595844,12570,12,0.27
510,38599388,12576,13,0.32
511,38602924,12582,13,0.4
512,38606461,12589,14,0.35
513,38609996,12596,14,0.43
514,38613541,12603,15,0.46
515,38617077,12610,15,0.32
516,38620622,12618,16,0.53
517,38624158,12626,16,0.29
518,38627694,12634,17,0.41
519,38631238,12642,18,0.2
520,38634774,12651,18,0.31
521,38638310,12661,19,0.38
522,38641846,12670,19,0.37
523,38645382,12680,20,0.31
524,38648927,12689,20,0.3
525,38652463,12700,21,0.6
526,38655999,12710,22,0.26
527,38659544,12721,22,0.31
528,38663080,12732,23,0.3
529,38666616,12744,23,0.51
530,38670152,12755,24,0.23
531,38673688,12767,25,0.47
532,38677224,12780,25,0.31
533,38680760,12793,26,0.34
534,38684296,12806,26,0.44
535,38687840,12819,27,0.42
536,38691385,12833,28,0.34
537,38694921,12847,28,0.27
538,38698457,12862,29,0.34
539,38701993,12876,30,0.27
540,38705529,12891,30,0.28
541,38709065,12906,31,0.29
542,38712601,12922,32,0.3
543,38716137,12938,32,0.3
544,38719673,12955,33,0.37
545,38723209,12971,33,0.35
546,38726745,12989,34,0.38
547,38730281,13006,35,0.49
548,38733817,13023,36,0.21
549,38737353,13041,36,0.46
550,38740889,13060,37,0.29
551,38744425,13079,38,0.55
552,38747961,13098,38,0.44
553,38751497,13118,39,0.54
554,38755033,13137,40,0.24
555,38758569,13158,40,0.54
556,38762105,13179,41,0.2
557,38765641,13200,42,0.54
558,38769177,13221,42,0.15
559,38772713,13243,43,0.45
560,38776249,13265,44,0.15
561,38779785,13287,45,0.57
562,38783330,13310,45,0.24
563,38786866,13333,46,0.57
564,38790402,13357,47,0.22
565,38793938,13381,47,0.3
566,38797474,13405,48,0.42
567,38801010,13430,49,0.47
568,38804546,13455,50,0.31
569,38808082,13480,50,0.34
570,38811618,13506,51,0.39
571,38815154,13532,52,0.37
572,38818690,13559,52,0.4
573,38822226,13585,53,0.29
574,38825763,13613,54,0.48
575,38829306,13640,55,0.22
576,38832843,13668,55,0.39
577,38836378,13697,56,0.18
578,38839915,13726,57,0.58
579,38843451,13755,57,0.18
580,38846986,13784,58,0.47
581,38850522,13814,59,0.21
582,38854060,13844,59,0.64
583,38857603,13875,60,0.48
584,38861139,13906,61,0.36
585,38864675,13938,61,0.38
586,38868211,13969,62,0.37
587,38871747,14002,63,0.47
588,38875292,14034,64,0.1
589,38878828,14067,64,0.57
590,38882364,14100,65,0.21
591,38885900,14134,66,0.54
592,38889436,14167,66,0.01
593,38893067,14203,67,0.5
594,38896603,14237,68,0.26
595,38900148,14273,68,0.4
596,38903684,14308,69,0.43
597,38907228,14344,69,0.13
598,38910764,14380,70,0.59
599,38914300,14416,71,0.15
600,38917836,14453,71,0.42
601,38921372,14490,72,0.1
602,38924908,14528,73,0.58
603,38928445,14565,73,0.17
604,38931982,14604,74,0.46
605,38935525,14642,75,0.34
606,38939061,14681,75,0.55
607,38942597,14720,76,0.42
608,38946133,14760,76,0.35
609,38949669,14800,77,0.38
610,38953205,14840,77,0.48
611,38956741,14880,78,0.44
612,38960286,14921,79,0.19
613,38963822,14962,79,0.52
614,38967366,15004,80,0.29
615,38970902,15046,80,0.44
616,38974440,15088,81,0.3
617,38977983,15130,81,0.13
618,38981528,15173,82,0.47
619,38985064,15216,83,0.51
620,38988600,15259,83,0.35
621,38992137,15303,84,0.24
622,38995672,15347,84,0.51
623,38999208,15391,85,0.36
624,39002744,15436,85,0.41
625,39006288,15481,86,0.43
626,39009833,15526,86,0.35
627,39013387,15571,87,0.32
628,39016931,15617,87,0.46
629,39020484,15663,88,0.42
630,39024029,15709,88,0.29
631,39027574,15756,88,0.39
632,39031118,15803,89,0.48
633,39034663,15849,89,0.46
634,39038216,15897,90,0.27
635,39041761,15945,90,0.41
636,39045314,15992,91,0.44
637,39048859,16040,91,0.52
638,39052405,16088,91,0.23
639,39055957,16137,92,0.51
640,39059493,16186,92,0.43
641,39063038,16234,92,0.42
642,39066574,16283,93,0.38
643,39070118,16333,93,0.53
644,39073672,16383,94,0.41
645,39077217,16432,94,0.34
646,39080753,16482,94,0.42
647,39084297,16532,95,0.55
648,39087844,16583,95,0.5
649,39091396,16633,95,0.37
650,39094931,16684,95,0.42
651,39098476,16734,96,0.34
652,39102021,16785,96,0.39
653,39105565,16837,96,0.3
654,39109110,16888,96,0.22
655,39112654,16939,97,0.38
656,39116199,16991,97,0.38
657,39119752,17043,97,0.32
658,39123297,17095,97,0.32
659,39126834,17146,98,0.39
660,39130370,17198,98,0.18
661,39133905,17250,98,0.32
662,39137442,17302,98,0.37
663,39140977,17355,98,0.44
664,39144513,17407,98,0.38
665,39148049,17460,99,0.43
666,39151594,17512,99,0.55
667,39155130,17565,99,0.28
668,39158675,17617,99,0.46
669,39162211,17670,99,0.3
670,39165748,17723,99,0.3
671,39169282,17775,99,0.3
672,39172818,17829,99,0.36
673,39176364,17881,99,0.47
674,39179901,17935,99,0.28
675,39183444,17988,99,0.39
676,39186980,18041,99,0.39
677,39190524,18094,99,0.4
678,39194061,18147,99,0.34
679,39197596,18201,99,0.51
680,39201141,18254,99,0.48
681,39204677,18308,99,0.44
682,39208213,18361,99,0.4
683,39211758,18414,99,0.44
684,39215294,18467,99,0.35
685,39218830,18521,99,0.42
686,39222374,18574,99,0.37
687,39225910,18628,99,0.38
688,39229446,18681,99,0.42
689,39232991,18735,99,0.37
690,39236527,18788,99,0.35
691,39240072,18841,99,0.54
692,39243608,18895,99,0.4
693,39247152,18948,99,0.22
694,39250688,19001,98,0.36
695,39254224,19054,98,0.39
696,39257761,19108,98,0.34
697,39261314,19161,98,0.4
698,39264850,19214,98,0.35
699,39268386,19267,97,0.4
700,39271922,19320,97,0.3
701,39275467,19373,97,0.31
702,39279003,19425,97,0.48
703,39282556,19478,97,0.27
704,39286109,19531,96,0.37
705,39289645,19583,96,0.51
706,39293190,19636,96,0.27
707,39296735,19688,96,0.3
708,39300279,19740,95,0.48
709,39303815,19792,95,0.43
710,39307360,19844,95,0.37
711,39310904,19896,94,0.21
712,39314440,19947,94,0.24
713,39317985,19998,94,0.26
714,39321521,20050,93,0.33
715,39325075,20101,93,0.49
716,39328619,20152,93,0.32
717,39332172,20202,92,0.39
718,39335708,20253,92,0.28
719,39339253,20303,92,0.44
720,39342789,20354,91,0.4
721,39346342,20404,91,0.34
722,39349878,20453,90,0.34
723,39353423,20502,90,0.42
724,39356959,20552,90,0.1
725,39360495,20601,89,0.37
726,39364031,20649,89,0.25
727,39367576,20698,88,0.33
728,39371120,20747,88,0.3
729,39374665,20795,87,0.31
730,39378210,20842,87,0.26
731,39381746,20890,86,0.47
732,39385290,20937,86,0.27
733,39388835,20985,85,0.46
734,39392380,21031,85,0.4
735,39395916,21078,85,0.27
736,39399462,21124,84,0.42
737,39403005,21170,83,0.35
738,39406541,21216,83,0.46
739,39410077,21261,82,0.37
740,39413613,21307,82,0.49
741,39417158,21351,81,0.47
742,39420694,21396,81,0.09
743,39424238,21440,80,0.37
744,39427783,21484,80,0.38
745,39431319,21528,79,0.14
746,39434855,21571,79,0.38
747,39438391,21614,78,0.23
748,39441927,21657,77,0.46
749,39445463,21699,77,0.01
750,39449094,21742,76,0.45
751,39452630,21784,76,0.21
752,39456167,21825,75,0.36
753,39459702,21866,74,0.03
754,39463256,21907,74,0.16
755,39466792,21948,73,0.41
756,39470328,21987,72,0.22
757,39473864,22027,72,0.48
758,39477400,22067,71,0.04
759,39480944,22105,71,0.51
760,39484480,22144,70,0.36
761,39488017,22183,69,0.56
762,39491552,22221,69,0.35
763,39495088,22258,68,0.51
764,39498624,22295,67,0.37
765,39502160,22332,67,0.53
766,39505696,22368,66,0.21
767,39509232,22405,65,0.4
768,39512768,22441,65,0.33
769,39516304,22476,64,0.24
770,39519840,22511,63,0.28
771,39523376,22546,63,0.26
772,39526914,22580,62,0.38
773,39530449,22614,61,0.17
774,39533993,22648,61,0.49
775,39537529,22681,60,0.11
776,39541065,22714,59,0.43
777,39544601,22746,58,0.28
778,39548137,22778,58,0.61
779,39551673,22810,57,0.38
780,39555209,22841,56,0.58
781,39558745,22872,56,0.4
782,39562281,22903,55,0.4
783,39565826,22933,54,0.57
784,39569362,22963,53,0.19
785,39572898,22992,53,0.44
786,39576443,23021,52,0.0
787,39579988,23050,51,0.24
788,39583523,23078,51,0.39
789,39587059,23106,50,0.2
790,39590595,23134,49,0.47
791,39594131,23161,49,0.33
792,39597667,23188,48,0.6
793,39601203,23214,47,0.16
794,39604739,23240,46,0.42
795,39608275,23266,46,0.13
796,39611811,23291,45,0.57
797,39615347,23316,44,0.18
798,39618883,23341,44,0.62
799,39622419,23365,43,0.21
800,39625955,23388,42,0.47
801,39629491,23412,42,0.17
802,39633027,23435,41,0.49
803,39636563,23458,40,0.15
804,39640099,23480,40,0.37
805,39643635,23502,39,0.3
806,39647171,23523,38,0.46
807,39650707,23545,37,0.26
808,39654243,23566,37,0.23
809,39657779,23586,36,0.34
810,39661315,23606,35,0.27
811,39664851,23626,35,0.42
812,39668387,23645,34,0.24
813,39671923,23664,33,0.35
814,39675468,23683,33,0.15
815,39679004,23701,32,0.73
816,39682540,23719,31,0.19
817,39686076,23737,31,0.54
818,39689612,23754,30,0.11
819,39693148,23770,29,0.48
820,39696684,23787,29,0.19
821,39700220,23803,28,0.27
822,39703756,23819,27,0.15
823,39707292,23834,27,0.32
824,39710828,23850,26,0.31
825,39714364,23865,26,0.38
826,39717908,23879,25,0.55
827,39721444,23893,24,0.16
828,39724980,23906,24,0.47
829,39728516,23920,23,0.16
830,39732061,23933,23,0.49
831,39735597,23946,22,0.16
832,39739133,23959,21,0.29
833,39742669,23971,21,0.4
834,39746205,23983,20,0.29
835,39749741,23994,20,0.22
836,39753277,24006,19,0.26
837,39756813,24016,19,0.2
838,39760349,24027,18,0.24
839,39763885,24037,17,0.51
840,39767421,24047,17,0.2
841,39770957,24057,16,0.45
842,39774493,24066,16,0.31
843,39778029,24076,15,0.58
844,39781565,24084,15,0.29
845,39785101,24093,14,0.51
846,39788646,24101,14,0.31
847,39792191,24109,13,0.38
848,39795735,24117,13,0.42
849,39799280,24125,12,0.3
850,39802825,24132,12,0.26
851,39806369,24139,11,0.41
852,39809905,24145,11,0.29
853,39813441,24152,10,0.34
854,39816977,24158,10,0.31
855,39820513,24164,10,0.33
856,39824049,24169,9,0.39
857,39827498,24175,9,0.39
858,39830948,24180,8,0.34
859,39834397,24185,8,0.34
860,39837846,24189,8,0.37
861,39841304,24194,7,0.15
862,39844754,24198,7,0.35
863,39848203,24201,7,0.39
864,39851652,24205,6,0.42
865,39855102,24209,6,0.37
866,39858551,24212,5,0.24
867,39862003,24215,5,0.39
868,39865458,24218,5,0.42
869,39868916,24221,5,0.24
870,39872366,24223,4,0.36
871,39875815,24226,4,0.27
872,39879273,24228,4,0.28
873,39882722,24230,3,0.44
874,39886172,24232,3,0.3
875,39889621,24234,3,0.36
876,39893070,24235,3,0.34
877,39896520,24236,2,0.42
878,39899969,24238,2,0.23
879,39903418,24239,2,0.43
880,39906868,24240,2,0.35
881,39910317,24240,2,0.22
882,39913766,24241,1,0.37
883,39917216,24241,1,0.27
884,39920665,24242,1,0.48
885,39924114,24242,1,0.43
886,39927564,24242,1,0.27
887,39931013,24242,1,0.3
888,39934462,24242,0,0.36
889,39937912,24242,0,0.27
890,39941361,24242,0,0.37
891,39944810,24242,0,0.37
892,39948260,24242,0,0.37
893,39951709,24242,0,0.18
894,39955159,24242,0,0.28
895,39958608,24242,0,0.32
896,39962057,24242,0,0.29
897,39965507,24242,0,0.38
898,39968956,24242,0,0.41
899,39972405,24242,0,0.3
900,39975855,24242,0,0.34
901,39979304,24242,0,0.39
902,39982753,24242,0,0.27
903,39986202,24242,0,0.28
904,39989652,24242,0,0.34
905,39993101,24242,0,0.31
906,39996550,24242,0,0.39
907,40000002,24242,0,0.36
908,40003458,24242,0,0.24
909,40006907,24242,0,0.32
910,40010356,24242,0,0.3
911,40013806,24242,0,0.43
912,40017255,24242,0,0.3
913,40020704,24242,0,0.24
914,40024154,24242,0,0.3
915,40027603,24242,0,0.33
916,40031052,24242,0,0.3
917,40034502,24242,1,0.35
918,40037951,24242,1,0.43
919,40041400,24242,1,0.45
920,40044850,24242,1,0.36
921,40048299,24242,1,0.38
922,40051748,24242,1,0.3
923,40055198,24242,2,0.36
924,40058647,24242,2,0.4
925,40062096,24242,2,0.42
926,40065546,24242,2,0.3
927,40068995,24243,2,0.25
928,40072453,24243,3,0.45
929,40075903,24243,3,0.28
930,40079352,24244,3,0.41
931,40082801,24244,3,0.53
932,40086250,24245,4,0.4
933,40089700,24246,4,0.25
934,40093149,24247,4,0.38
935,40096607,24248,5,0.37
936,40100057,24249,5,0.43
