,t,ticks,u,I
3494,21462786,59543,77,246
3495,21466202,59562,78,246
3496,21469624,59595,78,245
3497,21473039,59619,79,245
3498,21476453,59643,79,243
3499,21479868,59671,80,243
3500,21483283,59677,80,240
3501,21486697,59718,81,239
3502,21490120,59744,81,242
3503,21493535,59769,82,242
3504,21496950,59792,82,244
3505,21500365,59797,83,241
3506,21503780,59839,83,245
3507,21507194,59866,84,245
3508,21510608,59893,84,236
3509,21514033,59920,85,241
3510,21517455,59942,85,231
3511,21520878,59976,86,231
3512,21524302,60004,86,242
3513,21527725,60041,87,241
3514,21531140,60041,87,240
3515,21534563,60088,88,240
3516,21537988,60113,88,238
3517,21541419,60142,89,234
3518,21544833,60170,89,236
3519,21548248,60200,89,236
3520,21551662,60231,90,234
3521,21555086,60261,90,234
3522,21558518,60294,91,234
3523,21561941,60304,91,241
3524,21565365,60348,91,239
3525,21568788,60379,92,243
3526,21572211,60422,92,243
3527,21575635,60426,92,233
3528,21579058,60471,93,238
3529,21582483,60502,93,235
3530,21585913,60547,93,235
3531,21589328,60548,94,243
3532,21592751,60596,94,241
3533,21596183,60628,94,247
3534,21599607,60674,95,247
3535,21603021,60678,95,230
3536,21606444,60728,95,237
3537,21609869,60763,96,242
3538,21613300,60815,96,242
3539,21616714,60825,96,240
3540,21620138,60871,96,245
3541,21623561,60897,97,243
3542,21626985,60935,97,243
3543,21630399,60960,97,237
3544,21633814,60998,97,235
3545,21637228,61032,97,240
3546,21640643,61062,98,240
3547,21644058,61105,98,245
3548,21647472,61134,98,250
3549,21650887,61181,98,238
3550,21654302,61191,98,238
3551,21657725,61239,98,239
3552,21661149,61273,99,239
3553,21664572,61321,99,235
3554,21667987,61327,99,235
3555,21671401,61377,99,248
3556,21674816,61412,99,253
3557,21678239,61449,99,231
3558,21681654,61484,99,231
3559,21685086,61519,99,236
3560,21688500,61565,99,242
3561,21691915,61579,99,241
3562,21695339,61629,99,241
3563,21698754,61658,99,244
3564,21702177,61704,99,236
3565,21705591,61717,99,231
3566,21709006,61765,99,231
3567,21712420,61800,99,226
3568,21715835,61833,99,230
3569,21719250,61881,99,237
3570,21722674,61905,99,237
3571,21726088,61957,99,233
3572,21729502,61960,99,222
3573,21732917,62012,99,222
3574,21736332,62048,99,221
3575,21739746,62086,99,222
3576,21743172,62122,99,229
3577,21746593,62157,99,229
3578,21750008,62207,99,223
3579,21753422,62215,99,213
3580,21756839,62264,99,216
3581,21760261,62300,98,216
3582,21763684,62341,98,207
3583,21767098,62367,98,214
3584,21770513,62408,98,220
3585,21773928,62449,98,220
3586,21777343,62470,98,208
3587,21780766,62517,97,201
3588,21784180,62553,97,201
3589,21787604,62597,97,201
3590,21791027,62615,97,208
3591,21794451,62659,97,201
3592,21797865,62695,96,190
3593,21801288,62724,96,190
3594,21804712,62770,96,196
3595,21808144,62805,96,190
3596,21811568,62852,95,187
3597,21814990,62860,95,187
3598,21818414,62912,95,192
3599,21821837,62948,95,198
3600,21825252,62982,94,183
3601,21828675,63027,94,183
3602,21832107,63058,94,181
3603,21835530,63110,93,182
3604,21838945,63112,93,182
3605,21842368,63166,93,182
3606,21845801,63201,92,177
3607,21849224,63241,92,176
3608,21852639,63269,92,172
3609,21856062,63305,91,172
3610,21859485,63346,91,164
3611,21862900,63368,90,172
3612,21866323,63420,90,173
3613,21869747,63434,90,173
3614,21873170,63485,89,166
3615,21876585,63487,89,171
3616,21880008,63536,88,167
3617,21883441,63570,88,167
3618,21886872,63615,87,163
3619,21890304,63624,87,163
3620,21893727,63666,87,165
3621,21897142,63699,86,165
3622,21900565,63738,86,164
3623,21903988,63758,85,163
3624,21907403,63798,85,163
3625,21910818,63829,84,163
3626,21914232,63866,84,163
3627,21917647,63892,83,163
3628,21921062,63928,83,163
3629,21924476,63960,82,166
3630,21927891,63994,82,161
3631,21931307,64022,81,159
3632,21934729,64057,81,159
3633,21938144,64088,80,155
3634,21941558,64123,79,151
3635,21944973,64143,79,154
3636,21948388,64178,78,154
3637,21951803,64208,78,161
3638,21955217,64247,77,151
3639,21958632,64255,77,145
3640,21962046,64300,76,145
3641,21965461,64330,75,148
3642,21968876,64376,75,149
3643,21972290,64376,74,146
3644,21975705,64426,74,146
3645,21979120,64440,73,150
3646,21982535,64470,73,144
3647,21985949,64498,72,141
3648,21989364,64513,71,141
3649,21992779,64550,71,140
3650,21996193,64578,70,144
3651,21999608,64618,69,145
3652,22003022,64625,69,145
3653,22006437,64655,68,143
3654,22009852,64675,68,143
3655,22013275,64701,67,139
3656,22016690,64742,66,139
3657,22020104,64745,66,137
3658,22023519,64774,65,136
3659,22026934,64800,64,139
3660,22030348,64824,64,139
3661,22033763,64860,63,136
3662,22037178,64872,62,135
3663,22040592,64883,62,134
3664,22044007,64928,61,134
3665,22047422,64938,60,136
3666,22050836,64960,60,126
3667,22054251,64995,59,128
3668,22057666,64995,58,128
3669,22061080,65027,58,124
3670,22064495,65047,57,126
3671,22067910,65069,56,126
3672,22071325,65090,56,124
3673,22074739,65122,55,121
3674,22078154,65122,54,119
3675,22081568,65147,54,119
3676,22084983,65165,53,120
3677,22088398,65185,52,119
3678,22091812,65205,52,113
3679,22095227,65240,51,113
3680,22098642,65243,50,111
3681,22102056,65246,50,109
3682,22105471,65288,49,110
3683,22108886,65299,48,110
3684,22112309,65317,47,108
3685,22115724,65334,47,104
3686,22119138,65365,46,104
3687,22122553,65371,45,104
3688,22125968,65371,45,103
3689,22129382,65395,44,102
3690,22132797,65413,43,103
3691,22136221,65419,43,103
3692,22139644,65435,42,96
3693,22142972,65450,41,93
3694,22146300,65478,41,93
3695,22149628,65487,40,93
3696,22152956,65487,40,92
3697,22156284,65492,39,88
3698,22159612,65523,38,88
3699,22162940,65534,38,89
3700,22166277,65546,37,86
3701,22169605,65559,36,83
3702,22172933,65572,36,83
3703,22176260,65585,35,81
3704,22179589,65612,34,82
3705,22182916,65616,34,79
3706,22186245,65616,33,79
3707,22189572,65616,32,77
3708,22192901,65630,32,74
3709,22196229,65657,31,74
3710,22199556,65667,31,75
3711,22202893,65664,30,69
3712,22206221,65674,29,70
3713,22209549,65684,29,70
3714,22212877,65693,28,62
3715,22216205,65702,28,64
3716,22219533,65725,27,58
3717,22222861,65737,26,58
3718,22226189,65737,26,60
3719,22229517,65737,25,56
3720,22232845,65739,25,56
3721,22236173,65747,24,52
3722,22239501,65762,23,54
3723,22242831,65782,23,50
3724,22246166,65788,22,50
3725,22249494,65791,22,49
3726,22252822,65798,21,48
3727,22256150,65804,21,48
3728,22259478,65810,20,44
3729,22262806,65816,20,45
3730,22266134,65821,19,43
3731,22269462,65827,18,43
3732,22272790,65831,18,40
3733,22276118,65834,18,38
3734,22279446,65846,17,37
3735,22282774,65857,16,37
3736,22286102,65865,16,36
3737,22289430,65872,15,34
3738,22292758,65874,15,34
3739,22296086,65874,15,30
3740,22299414,65874,14,29
3741,22302742,65874,14,30
3742,22306070,65874,13,30
3743,22309398,65874,13,28
3744,22312726,65874,12,26
3745,22316054,65874,12,25
3746,22319382,65874,11,25
3747,22322710,65874,11,23
3748,22326038,65874,11,21
3749,22329366,65874,10,21
3750,22332694,65874,10,21
3751,22336022,65874,9,20
3752,22339272,65874,9,18
3753,22342513,65874,9,18
3754,22345755,65874,8,14
3755,22348996,65874,8,13
3756,22352246,65874,7,13
3757,22355487,65874,7,13
3758,22358728,65874,7,11
3759,22361970,65874,6,10
3760,22365220,65874,6,10
3761,22368461,65874,6,10
3762,22371702,65874,5,8
3763,22374857,65874,5,8
3764,22378012,65874,5,7
3765,22381167,65874,5,5
3766,22384321,65874,4,5
3767,22387476,65874,4,5
3768,22390630,65874,4,5
3769,22393785,65874,4,5
3770,22396940,65874,3,3
3771,22400095,65874,3,3
3772,22403249,65874,3,2
3773,22406404,65874,3,2
3774,22409559,65874,2,1
3775,22412713,65874,2,1
3776,22415868,65874,2,1
3777,22419022,65874,2,1
3778,22422177,65874,2,1
3779,22425332,65874,1,1
3780,22428487,65874,1,0
3781,22431641,65874,1,0
3782,22434796,65874,1,0
3783,22437950,65874,1,0
3784,22441105,65874,1,1
3785,22444260,65874,1,1
3786,22447414,65874,0,0
3787,22450569,65874,0,0
3788,22453724,65874,0,0
3789,22456878,65874,0,0
3790,22460033,65874,0,0
3791,22463188,65874,0,0
3792,22466342,65874,0,0
3793,22469497,65874,0,0
3794,22472652,65874,0,0
3795,22475806,65874,0,0
3796,22478961,65874,0,0
3797,22482116,65874,0,0
3798,22485270,65874,0,0
3799,22488425,65874,0,0
3800,22491580,65874,0,0
3801,22494734,65874,0,0
3802,22497889,65874,0,0
3803,22501044,65874,0,0
3804,22504198,65872,0,0
3805,22507353,65868,0,0
3806,22510508,65865,0,0
3807,22513671,65861,0,0
3808,22516826,65858,0,0
3809,22519980,65853,0,0
3810,22523135,65848,0,0
3811,22526290,65843,0,0
3812,22529444,65841,0,0
3813,22532599,65839,0,0
3814,22535754,65837,0,0
3815,22538908,65836,0,0
3816,22542063,65834,0,0
3817,22545218,65831,0,0
3818,22548372,65829,1,0
3819,22551527,65827,1,0
3820,22554682,65826,1,0
3821,22557836,65824,1,0
3822,22560991,65822,1,0
3823,22564146,65820,1,0
3824,22567301,65818,2,0
3825,22570455,65816,2,0
3826,22573610,65815,2,1
3827,22576765,65813,2,1
3828,22579919,65812,2,2
3829,22583074,65811,3,1
3830,22586229,65809,3,1
3831,22589383,65808,3,2
3832,22592538,65807,3,3
3833,22595692,65806,3,3
3834,22598847,65805,4,3
3835,22602003,65804,4,4
3836,22605156,65803,4,4
3837,22608320,65802,5,4
3838,22611475,65801,5,5
3839,22614629,65801,5,5
3840,22617784,65800,5,5
3841,22620939,65799,6,7
3842,22624093,65798,6,8
3843,22627248,65798,6,8
3844,22630402,65797,7,9
3845,22633557,65797,7,11
3846,22636798,65796,7,11
3847,22640040,65796,8,12
3848,22643290,65796,8,12
3849,22646531,65796,8,14
3850,22649772,65796,9,14
3851,22653014,65796,9,16
3852,22656255,65796,10,19
3853,22659583,65796,10,19
3854,22662911,65796,10,20
3855,22666239,65796,11,22
3856,22669567,65796,11,24
3857,22672895,65796,12,24
3858,22676223,65796,12,26
3859,22679551,65796,13,28
3860,22682879,65796,13,28
3861,22686207,65796,13,33
3862,22689535,65796,14,35
3863,22692863,65796,14,38
3864,22696191,65796,15,38
3865,22699519,65796,15,40
3866,22702847,65796,16,44
3867,22706175,65796,16,45
3868,22709503,65796,17,45
3869,22712831,65796,17,51
3870,22716159,65796,18,54
3871,22719487,65796,18,54
3872,22722815,65796,19,56
3873,22726143,65796,19,63
3874,22729471,65796,20,65
3875,22732799,65796,20,65
3876,22736127,65796,21,71
3877,22739455,65796,22,74
3878,22742783,65796,22,74
3879,22746111,65796,23,79
3880,22749439,65797,23,87
3881,22752767,65797,24,89
3882,22756095,65797,24,89
3883,22759423,65797,25,97
3884,22762751,65798,26,101
3885,22766166,65798,26,106
3886,22769580,65798,27,106
3887,22772995,65798,27,111
3888,22776418,65798,28,117
3889,22779833,65798,29,115
3890,22783248,65798,29,115
3891,22786662,65798,30,123
3892,22790077,65798,30,128
3893,22793492,65798,31,134
3894,22796906,65798,32,134
3895,22800321,65798,32,139
3896,22803736,65798,33,147
3897,22807150,65798,34,151
3898,22810565,65798,34,151
3899,22813980,65799,35,157
3900,22817394,65799,36,172
3901,22820809,65800,36,172
3902,22824224,65800,37,169
3903,22827638,65801,38,180
3904,22831053,65801,38,183
3905,22834468,65802,39,183
3906,22837883,65803,40,194
3907,22841297,65804,40,209
3908,22844712,65806,41,216
3909,22848126,65808,42,216
3910,22851541,65810,42,223
3911,22854956,65813,43,214
3912,22858370,65816,44,219
3913,22861785,65819,44,219
3914,22865200,65823,45,240
3915,22868615,65826,46,234
3916,22872029,65829,46,249
3917,22875444,65833,47,249
3918,22878859,65833,48,249
3919,22882273,65842,48,255
3920,22885688,65850,49,262
3921,22889102,65868,50,262
3922,22892517,65880,50,281
3923,22895932,65885,51,278
3924,22899346,65890,52,275
3925,22902761,65895,52,275
3926,22906176,65900,53,294
3927,22909590,65905,54,295
3928,22913005,65904,54,310
3929,22916420,65904,55,310
3930,22919834,65904,56,320
3931,22923249,65912,57,317
3932,22926664,65923,57,335
3933,22930078,65937,58,335
3934,22933502,65943,59,346
3935,22936916,65949,59,340
3936,22940331,65956,60,338
3937,22943746,65963,61,338
3938,22947160,65971,61,356
3939,22950575,65978,62,354
3940,22953990,65992,63,346
3941,22957406,66008,63,346
3942,22960828,66015,64,370
3943,22964243,66035,65,364
3944,22967657,66052,65,364
3945,22971072,66052,66,371
3946,22974487,66052,67,376
3947,22977901,66062,67,375
3948,22981316,66104,68,375
3949,22984731,66127,68,393
3950,22988145,66139,69,386
3951,22991560,66149,70,398
3952,22994975,66159,70,398
3953,22998389,66169,71,396
3954,23001804,66179,72,398
3955,23005219,66189,72,410
3956,23008633,66205,73,410
3957,23012048,66224,73,417
3958,23015462,66226,74,445
3959,23018877,66226,75,436
3960,23022292,66226,75,436
3961,23025706,66231,76,451
3962,23029121,66254,76,456
3963,23032536,66275,77,473
3964,23035950,66278,77,473
3965,23039374,66288,78,462
3966,23042788,66299,79,473
3967,23046204,66310,79,452
3968,23049618,66321,80,452
3969,23053041,66346,80,476
3970,23056456,66358,81,469
3971,23059870,66358,81,473
3972,23063285,66366,82,473
3973,23066700,66387,82,466
3974,23070115,66409,83,482
3975,23073529,66422,83,487
3976,23076944,66434,84,487
3977,23080359,66447,84,485
3978,23083773,66459,85,492
3979,23087197,66472,85,481
3980,23090620,66499,86,481
3981,23094034,66499,86,510
3982,23097449,66499,87,505
3983,23100864,66508,87,511
3984,23104287,66539,88,511
3985,23107702,66547,88,522
3986,23111116,66561,88,516
3987,23114540,66574,89,529
3988,23117954,66588,89,529
3989,23121369,66601,90,519
3990,23124792,66615,90,522
3991,23128216,66630,90,531
3992,23131631,66644,91,531
3993,23135054,66659,91,526
3994,23138477,66673,92,536
3995,23141901,66688,92,536
3996,23145324,66703,92,544
3997,23148747,66717,93,555
3998,23152162,66731,93,544
3999,23155594,66755,93,544
4000,23159008,66755,94,569
4001,23162423,66759,94,572
4002,23165846,66792,94,575
4003,23169261,66804,95,575
4004,23172676,66820,95,570
4005,23176090,66835,95,575
4006,23179514,66850,95,561
4007,23182929,66866,96,561
4008,23186352,66882,96,561
4009,23189768,66898,96,571
4010,23193198,66915,96,583
4011,23196613,66942,97,583
4012,23200036,66959,97,570
4013,23203451,66976,97,559
4014,23206866,67006,97,570
4015,23210281,67027,98,570
4016,23213695,67027,98,579
4017,23217110,67039,98,578
4018,23220524,67068,98,587
4019,23223939,67085,98,587
4020,23227354,67103,98,594
4021,23230769,67120,99,577
4022,23234183,67153,99,590
4023,23237598,67155,99,590
4024,23241012,67155,99,593
4025,23244427,67192,99,590
4026,23247842,67207,99,598
4027,23251257,67225,99,598
4028,23254680,67242,99,596
4029,23258095,67271,99,596
4030,23261509,67284,99,610
4031,23264924,67284,99,610
4032,23268338,67308,99,603
4033,23271753,67332,99,598
4034,23275168,67351,99,601
4035,23278583,67369,99,601
4036,23282006,67388,99,583
4037,23285420,67414,99,584
4038,23288835,67414,99,586
4039,23292250,67445,99,586
4040,23295664,67465,99,591
4041,23299079,67484,99,580
4042,23302494,67502,99,582
4043,23305917,67521,99,582
4044,23309332,67543,99,582
4045,23312746,67543,99,587
4046,23316161,67578,99,587
4047,23319576,67594,99,591
4048,23322991,67612,99,580
4049,23326405,67630,99,583
4050,23329820,67648,99,583
4051,23333235,67666,98,575
4052,23336649,67684,98,582
4053,23340073,67702,98,586
4054,23343487,67720,98,586
4055,23346902,67738,98,586
4056,23350316,67755,98,573
4057,23353731,67773,97,568
4058,23357154,67790,97,568
4059,23360578,67808,97,572
4060,23363992,67825,97,567
4061,23367416,67842,96,574
4062,23370839,67859,96,574
4063,23374262,67876,96,576
4064,23377694,67892,96,549
4065,23381118,67909,96,554
4066,23384532,67925,95,554
4067,23387947,67941,95,566
4068,23391379,67957,95,543
4069,23394794,67973,94,553
4070,23398208,67989,94,553
4071,23401632,68005,94,556
4072,23405055,68021,93,551
4073,23408470,68037,93,540
4074,23411893,68053,93,540
4075,23415318,68068,92,547
4076,23418748,68078,92,539
4077,23422172,68099,92,559
4078,23425595,68114,91,559
4079,23429010,68129,91,552
4080,23432424,68146,91,549
4081,23435848,68161,90,544
4082,23439271,68185,90,544
4083,23442686,68186,89,544
4084,23446101,68197,89,531
4085,23449524,68225,88,533
4086,23452939,68240,88,533
4087,23456353,68254,88,527
4088,23459776,68269,87,509
4089,23463191,68283,87,510
4090,23466606,68297,86,510
4091,23470021,68311,86,514
4092,23473435,68325,85,499
4093,23476850,68338,85,497
4094,23480264,68352,84,497
4095,23483679,68365,84,513
4096,23487094,68378,83,491
4097,23490508,68391,83,497
4098,23493923,68404,82,497
4099,23497338,68416,82,506
4100,23500752,68429,81,495
4101,23504167,68441,81,495
4102,23507582,68453,80,491
4103,23510996,68465,80,488
4104,23514420,68477,79,498
4105,23517834,68488,79,498
4106,23521249,68500,78,473
4107,23524664,68512,77,467
4108,23528078,68523,77,463
4109,23531493,68534,76,463
4110,23534908,68544,76,455
4111,23538322,68555,75,460
4112,23541737,68572,75,454
4113,23545152,68572,74,454
4114,23548566,68572,73,444
4115,23551981,68589,73,436
4116,23555396,68625,72,450
4117,23558810,68635,72,450
4118,23562234,68647,71,434
4119,23565648,68666,70,432
4120,23569063,68675,70,422
4121,23572478,68686,69,422
4122,23575893,68705,69,411
4123,23579307,68713,68,438
4124,23582722,68721,67,418
4125,23586136,68749,67,418
4126,23589551,68779,66,425
4127,23592966,68789,65,417
4128,23596381,68814,65,405
4129,23599795,68866,64,405
4130,23603218,68887,63,410
4131,23606633,68906,63,404
4132,23610048,68916,62,395
4133,23613463,68939,61,395
4134,23616877,68946,61,397
4135,23620292,68952,60,370
4136,23623706,68962,59,378
4137,23627121,68986,59,378
4138,23630536,68996,58,372
4139,23633951,69002,57,355
4140,23637365,69006,57,350
4141,23640780,69013,56,350
4142,23644194,69041,55,339
4143,23647609,69063,55,369
4144,23651032,69072,54,369
4145,23654447,69076,53,360
4146,23657862,69076,53,320
4147,23661277,69076,52,324
4148,23664691,69076,51,324
4149,23668106,69076,51,345
4150,23671520,69076,50,324
4151,23674935,69076,49,320
4152,23678350,69076,48,320
4153,23681764,69076,48,307
4154,23685179,69076,47,299
4155,23688594,69076,46,287
4156,23692008,69076,46,287
4157,23695423,69077,45,266
4158,23698838,69082,44,274
4159,23702252,69090,44,260
4160,23705667,69119,43,260
4161,23709082,69127,42,258
4162,23712496,69134,42,244
4163,23715911,69135,41,237
4164,23719326,69137,40,237
4165,23722740,69139,40,235
4166,23726155,69139,39,220
4167,23729570,69140,38,225
4168,23732984,69140,38,225
4169,23736399,69140,37,223
4170,23739814,69140,36,215
4171,23743228,69140,36,209
4172,23746643,69140,35,209
4173,23750058,69140,34,200
4174,23753472,69140,34,193
4175,23756887,69140,33,187
4176,23760302,69140,32,187
4177,23763716,69140,32,179
4178,23767131,69140,31,170
4179,23770546,69140,30,164
4180,23773960,69140,30,164
4181,23777375,69140,29,157
4182,23780790,69140,29,150
4183,23784204,69140,28,150
4184,23787619,69140,27,143
4185,23791034,69140,27,138
4186,23794448,69140,26,131
4187,23797863,69140,26,131
4188,23801278,69140,25,124
4189,23804692,69140,24,116
4190,23808107,69140,24,110
4191,23811522,69140,23,110
4192,23814936,69140,23,105
4193,23818351,69140,22,99
4194,23821679,69140,22,95
4195,23825007,69140,21,95
4196,23828335,69140,20,90
4197,23831663,69140,20,85
4198,23834991,69140,19,81
4199,23838319,69140,19,81
4200,23841647,69139,18,74
4201,23844975,69139,18,70
4202,23848303,69139,17,70
4203,23851631,69139,17,65
4204,23854959,69139,16,61
4205,23858287,69139,16,57
4206,23861615,69139,15,57
4207,23864943,69139,15,52
4208,23868271,69139,14,49
4209,23871599,69139,14,45
4210,23874927,69138,13,45
4211,23878255,69138,13,41
4212,23881583,69137,12,37
4213,23884911,69136,12,37
4214,23888239,69135,12,35
4215,23891567,69134,11,36
4216,23894895,69133,11,32
4217,23898223,69132,10,32
4218,23901551,69131,10,29
4219,23904879,69130,10,26
4220,23908216,69128,9,25
4221,23911457,69127,9,25
4222,23914698,69125,8,24
4223,23917940,69123,8,23
4224,23921181,69121,8,23
4225,23924422,69119,7,20
4226,23927664,69117,7,17
4227,23930905,69114,7,17
4228,23934147,69111,6,17
4229,23937396,69108,6,14
4230,23940638,69104,6,13
4231,23943879,69100,5,13
4232,23947121,69095,5,13
4233,23950362,69091,5,12
4234,23953603,69086,4,12
4235,23956844,69081,4,11
4236,23960086,69076,4,10
4237,23963327,69072,4,10
4238,23966568,69067,3,10
4239,23969810,69062,3,6
4240,23972964,69058,3,6
4241,23976119,69053,3,6
4242,23979282,69048,2,5
4243,23982446,69042,2,5
4244,23985600,69037,2,5
4245,23988755,69032,2,4
4246,23991910,69026,2,3
4247,23995065,69021,2,3
4248,23998219,69015,1,2
4249,24001374,69009,1,3
4250,24004528,69003,1,2
4251,24007683,68997,1,2
4252,24010838,68991,1,1
4253,24013992,68985,1,1
4254,24017147,68979,0,1
4255,24020302,68973,0,0
4256,24023456,68966,0,1
4257,24026611,68960,0,1
4258,24029766,68954,0,0
4259,24032920,68948,0,0
4260,24036075,68942,0,0
4261,24039230,68936,0,0
4262,24042384,68930,0,0
4263,24045539,68925,0,0
4264,24048694,68919,0,0
4265,24051848,68914,0,0
4266,24055003,68908,0,0
4267,24058158,68903,0,0
4268,24061321,68898,0,0
4269,24064476,68892,0,0
4270,24067631,68887,0,0
4271,24070785,68882,0,0
4272,24073940,68876,0,0
4273,24077094,68871,0,0
4274,24080249,68866,0,0
4275,24083404,68861,0,0
4276,24086558,68856,0,0
4277,24089713,68851,0,0
4278,24092868,68846,0,0
4279,24096024,68840,0,0
4280,24099186,68835,0,0
4281,24102340,68829,0,0
4282,24105495,68824,0,0
4283,24108650,68819,0,0
4284,24111804,68814,0,0
4285,24114959,68809,0,0
4286,24118114,68804,1,0
4287,24121269,68800,1,0
4288,24124423,68795,1,0
4289,24127578,68791,1,0
4290,24130733,68786,1,1
4291,24133887,68781,1,1
4292,24137042,68776,1,1
4293,24140196,68772,2,1
4294,24143351,68767,2,2
4295,24146514,68763,2,2
4296,24149669,68759,2,2
4297,24152824,68755,2,3
4298,24155978,68751,3,3
4299,24159133,68747,3,3
4300,24162296,68744,3,5
4301,24165460,68740,3,5
4302,24168614,68737,4,5
4303,24171769,68734,4,5
4304,24174925,68731,4,6
4305,24178078,68728,4,6
4306,24181242,68715,5,7
4307,24184396,68715,5,8
4308,24187551,68715,5,8
4309,24190706,68715,6,9
4310,24193861,68715,6,11
4311,24197102,68715,6,11
4312,24200343,68715,7,10
4313,24203585,68715,7,11
4314,24206826,68715,7,14
4315,24210067,68715,8,14
4316,24213317,68715,8,16
4317,24216559,68715,8,16
4318,24219800,68715,9,16
4319,24223041,68715,9,17
4320,24226291,68715,9,19
4321,24229532,68715,10,20
4322,24232861,68715,10,20
4323,24236188,68715,11,22
4324,24239516,68715,11,24
4325,24242844,68715,11,24
4326,24246172,68715,12,27
4327,24249500,68715,12,29
4328,24252829,68715,13,31
4329,24256157,68715,13,31
4330,24259485,68715,14,35
4331,24262813,68716,14,37
4332,24266140,68717,15,41
4333,24269468,68719,15,41
4334,24272797,68719,16,44
4335,24276124,68720,16,48
4336,24279453,68723,17,48
4337,24282780,68723,17,51
4338,24286108,68726,18,55
4339,24289437,68726,18,58
4340,24292764,68733,19,58
4341,24296092,68733,19,60
4342,24299420,68733,20,66
4343,24302748,68733,20,70
4344,24306076,68734,21,70
4345,24309404,68739,21,73
4346,24312732,68741,22,78
4347,24316060,68742,22,78
4348,24319388,68742,23,82
4349,24322716,68742,24,87
4350,24326044,68742,24,94
4351,24329372,68742,25,94
4352,24332701,68742,25,93
4353,24336028,68742,26,100
4354,24339443,68742,27,107
4355,24342858,68742,27,107
4356,24346272,68742,28,115
4357,24349687,68742,28,112
4358,24353102,68742,29,112
4359,24356516,68742,30,120
4360,24359931,68743,30,142
4361,24363346,68743,31,141
4362,24366760,68743,32,141
4363,24370175,68778,32,136
4364,24373590,68848,33,143
4365,24377013,68886,33,151
4366,24380428,68891,34,151
4367,24383842,68898,35,155
4368,24387257,68906,36,158
4369,24390672,68915,36,152
4370,24394086,68918,37,152
4371,24397501,68922,37,171
4372,24400916,68928,38,179
4373,24404330,68932,39,186
4374,24407745,68937,39,186
4375,24411160,68941,40,182
4376,24414575,68946,41,184
4377,24417989,68950,41,197
4378,24421404,68954,42,197
4379,24424819,68958,43,196
4380,24428233,68962,43,223
4381,24431648,68966,44,227
4382,24435062,68970,45,227
4383,24438477,68974,46,224
4384,24441892,68977,46,240
4385,24445306,68981,47,252
4386,24448721,68985,48,252
4387,24452136,68989,48,265
4388,24455551,68993,49,267
4389,24458974,68997,50,276
4390,24462388,69001,50,276
4391,24465803,69006,51,270
4392,24469218,69010,52,291
4393,24472632,69015,52,299
4394,24476047,69020,53,299
4395,24479462,69025,54,305
4396,24482876,69030,54,301
4397,24486291,69036,55,327
4398,24489706,69042,56,327
4399,24493120,69047,56,325
4400,24496535,69053,57,329
4401,24499950,69059,58,329
4402,24503364,69064,58,324
4403,24506779,69070,59,354
4404,24510194,69076,60,366
4405,24513608,69082,60,366
4406,24517023,69087,61,362
4407,24520438,69093,62,344
4408,24523852,69098,62,373
4409,24527267,69104,63,373
4410,24530682,69109,64,408
4411,24534096,69115,64,406
4412,24537511,69122,65,410
4413,24540926,69128,66,410
4414,24544340,69135,66,418
4415,24547755,69141,67,428
4416,24551170,69148,68,426
4417,24554584,69155,68,426
4418,24557999,69162,69,444
4419,24561422,69170,70,451
4420,24564837,69177,70,451
4421,24568252,69185,71,451
4422,24571666,69192,71,453
4423,24575081,69200,72,468
4424,24578496,69209,73,462
4425,24581910,69217,73,462
4426,24585325,69225,74,474
4427,24588740,69233,74,466
4428,24592154,69241,75,467
4429,24595569,69250,76,467
4430,24598984,69259,76,502
4431,24602399,69267,77,476
4432,24605813,69276,77,506
4433,24609228,69286,78,506
4434,24612642,69296,78,501
4435,24616066,69306,79,506
4436,24619481,69316,80,496
4437,24622895,69327,80,496
4438,24626310,69338,81,498
4439,24629724,69349,81,488
4440,24633139,69360,82,498
4441,24636554,69371,82,498
4442,24639968,69382,83,495
4443,24643383,69394,83,514
4444,24646798,69406,84,515
4445,24650213,69419,84,515
4446,24653627,69431,85,530
4447,24657042,69443,85,517
4448,24660465,69456,86,517
4449,24663880,69468,86,525
4450,24667303,69481,87,530
4451,24670718,69493,87,536
4452,24674141,69506,87,536
4453,24677556,69519,88,543
4454,24680970,69533,88,527
4455,24684394,69546,89,546
4456,24687808,69560,89,546
4457,24691232,69574,90,544
4458,24694647,69588,90,529
4459,24698070,69603,90,534
4460,24701484,69618,91,534
4461,24704908,69632,91,530
4462,24708323,69648,92,531
4463,24711746,69663,92,539
4464,24715160,69679,92,539
4465,24718584,69694,93,551
4466,24721998,69710,93,547
4467,24725422,69726,93,548
4468,24728836,69742,94,548
4469,24732260,69758,94,548
4470,24735683,69773,94,560
4471,24739106,69790,95,555
4472,24742530,69806,95,555
4473,24745953,69822,95,557
4474,24749377,69838,95,561
4475,24752800,69854,96,568
4476,24756223,69870,96,568
4477,24759647,69886,96,547
4478,24763070,69902,96,568
4479,24766493,69919,97,585
4480,24769908,69936,97,585
4481,24773323,69953,97,583
4482,24776737,69970,97,575
4483,24780152,69988,97,569
4484,24783566,70005,98,569
4485,24786981,70023,98,566
4486,24790404,70041,98,571
4487,24793819,70059,98,577
4488,24797234,70077,98,577
4489,24800648,70095,98,578
4490,24804063,70113,99,575
4491,24807478,70130,99,567
4492,24810893,70148,99,567
