,t,ticks,u,I
351,6463621,0.902,78,0.0
352,6465201,0.909,78,0.0
353,6466766,0.916,79,0.0
354,6468333,0.923,79,0.0
355,6469905,0.93,79,0.0
356,6471479,0.937,79,0.0
357,6473049,0.944,80,0.0
358,6474621,0.951,80,0.0
359,6476193,0.959,80,0.0
360,6477765,0.966,80,0.0
361,6479345,0.973,81,0.0
362,6480917,0.98,81,0.0
363,6482489,0.988,81,0.0
364,6484061,0.995,81,0.0
365,6485629,1.002,82,0.0
366,6487201,1.01,82,0.0
367,6488769,1.017,82,0.0
368,6490341,1.024,82,0.0
369,6491909,1.032,83,0.0
370,6493477,1.04,83,0.0
371,6495049,1.047,83,0.0
372,6496621,1.054,83,0.0
373,6498189,1.062,84,0.0
374,6499761,1.07,84,0.0
375,6501337,1.077,84,0.0
376,6502909,1.085,84,0.0
377,6504485,1.093,84,0.0
378,6506065,1.1,85,0.0
379,6507633,1.108,85,0.0
380,6509205,1.116,85,0.0
381,6510781,1.124,85,0.0
382,6512365,1.131,86,0.0
383,6513941,1.139,86,0.0
384,6515518,1.147,86,0.0
385,6517093,1.155,86,0.0
386,6518673,1.163,86,0.0
387,6520253,1.171,87,0.0
388,6521837,1.179,87,0.0
389,6523413,1.187,87,0.0
390,6524989,1.195,87,0.0
391,6526565,1.203,87,0.0
392,6528141,1.211,88,0.0
393,6529713,1.219,88,0.0
394,6531293,1.227,88,0.0
395,6532869,1.235,88,0.0
396,6534445,1.243,88,0.0
397,6536017,1.251,89,0.0
398,6537597,1.26,89,0.0
399,6539177,1.268,89,0.0
400,6540757,1.276,89,0.0
401,6542333,1.285,89,0.0
402,6543905,1.293,90,0.0
403,6545481,1.301,90,0.0
404,6547065,1.309,90,0.0
405,6548641,1.318,90,0.0
406,6550217,1.326,90,0.0
407,6551789,1.334,90,0.0
408,6553365,1.343,91,0.0
409,6554941,1.351,91,0.0
410,6556521,1.36,91,0.0
411,6558093,1.368,91,0.0
412,6559665,1.376,91,0.0
413,6561249,1.385,92,0.0
414,6562829,1.393,92,0.0
415,6564401,1.402,92,0.0
416,6565977,1.411,92,0.0
417,6567553,1.419,92,0.0
418,6569133,1.428,92,0.0
419,6570709,1.436,93,0.0
420,6572289,1.445,93,0.0
421,6573865,1.454,93,0.0
422,6575441,1.462,93,0.0
423,6577017,1.471,93,0.0
424,6578593,1.48,93,0.0
425,6580177,1.489,94,0.0
426,6581753,1.497,94,0.0
427,6583329,1.506,94,0.0
428,6584905,1.515,94,0.0
429,6586485,1.524,94,0.0
430,6588061,1.533,94,0.0
431,6589641,1.541,94,0.0
432,6591217,1.55,95,0.0
433,6592789,1.559,95,0.0
434,6594369,1.568,95,0.0
435,6595941,1.577,95,0.0
436,6597521,1.586,95,0.0
437,6599101,1.595,95,0.0
438,6600677,1.604,95,0.0
439,6602253,1.613,95,0.0
440,6603829,1.621,96,0.0
441,6605405,1.631,96,0.0
442,6606977,1.639,96,0.0
443,6608549,1.648,96,0.0
444,6610129,1.657,96,0.0
445,6611713,1.667,96,0.0
446,6613289,1.675,96,0.0
447,6614869,1.685,96,0.0
448,6616449,1.694,96,0.0
449,6618029,1.703,97,0.0
450,6619605,1.712,97,0.0
451,6621185,1.721,97,0.0
452,6622765,1.73,97,0.0
453,6624341,1.739,97,0.0
454,6625917,1.749,97,0.0
455,6627497,1.758,97,0.0
456,6629069,1.767,97,0.0
457,6630645,1.776,97,0.0
458,6632221,1.786,97,0.0
459,6633797,1.795,98,0.0
460,6635369,1.804,98,0.0
461,6636941,1.813,98,0.0
462,6638517,1.823,98,0.0
463,6640089,1.832,98,0.0
464,6641665,1.841,98,0.0
465,6643241,1.85,98,0.0
466,6644813,1.86,98,0.0
467,6646389,1.869,98,0.0
468,6647969,1.879,98,0.0
469,6649549,1.888,98,0.0
470,6651121,1.897,98,0.0
